State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Andhra Pradesh,SPSR NELLORE,Jowar,2002-03,Kharif,10,Hectare,3,Tonnes,0.3
Andhra Pradesh,SPSR NELLORE,Jowar,2002-03,Rabi,283,Hectare,227,Tonnes,0.802120141
Andhra Pradesh,SPSR NELLORE,Jowar,2003-04,Kharif,3,Hectare,9,Tonnes,3
Andhra Pradesh,SPSR NELLORE,Jowar,2003-04,Rabi,104,Hectare,195,Tonnes,1.875
Andhra Pradesh,SRIKAKULAM,Jowar,2001-02,Kharif,184,Hectare,105,Tonnes,0.570652174
Andhra Pradesh,SRIKAKULAM,Jowar,2001-02,Rabi,109,Hectare,80,Tonnes,0.733944954
Andhra Pradesh,SRIKAKULAM,Jowar,2002-03,Kharif,318,Hectare,106,Tonnes,0.333333333
Andhra Pradesh,SRIKAKULAM,Jowar,2002-03,Rabi,40,Hectare,32,Tonnes,0.8
Andhra Pradesh,SRIKAKULAM,Jowar,2003-04,Kharif,376,Hectare,1112,Tonnes,2.957446809
Andhra Pradesh,SRIKAKULAM,Jowar,2003-04,Rabi,27,Hectare,51,Tonnes,1.888888889
Andhra Pradesh,VISAKHAPATANAM,Jowar,2001-02,Kharif,1442,Hectare,825,Tonnes,0.572122053
Andhra Pradesh,VISAKHAPATANAM,Jowar,2001-02,Rabi,94,Hectare,69,Tonnes,0.734042553
Andhra Pradesh,VISAKHAPATANAM,Jowar,2002-03,Kharif,1537,Hectare,512,Tonnes,0.333116461
Andhra Pradesh,VISAKHAPATANAM,Jowar,2002-03,Rabi,363,Hectare,291,Tonnes,0.801652893
Andhra Pradesh,VISAKHAPATANAM,Jowar,2003-04,Kharif,1175,Hectare,3476,Tonnes,2.958297872
Andhra Pradesh,VISAKHAPATANAM,Jowar,2003-04,Rabi,199,Hectare,374,Tonnes,1.879396985
Andhra Pradesh,VIZIANAGARAM,Jowar,2001-02,Kharif,376,Hectare,215,Tonnes,0.571808511
Andhra Pradesh,VIZIANAGARAM,Jowar,2001-02,Rabi,56,Hectare,41,Tonnes,0.732142857
Andhra Pradesh,VIZIANAGARAM,Jowar,2002-03,Kharif,376,Hectare,125,Tonnes,0.332446809
Andhra Pradesh,VIZIANAGARAM,Jowar,2002-03,Rabi,20,Hectare,16,Tonnes,0.8
Andhra Pradesh,VIZIANAGARAM,Jowar,2003-04,Kharif,256,Hectare,757,Tonnes,2.95703125
Andhra Pradesh,VIZIANAGARAM,Jowar,2003-04,Rabi,38,Hectare,71,Tonnes,1.868421053
Andhra Pradesh,WARANGAL,Jowar,2001-02,Kharif,1029,Hectare,1037,Tonnes,1.007774538
Andhra Pradesh,WARANGAL,Jowar,2001-02,Rabi,10356,Hectare,5830,Tonnes,0.562958671
Andhra Pradesh,WARANGAL,Jowar,2002-03,Kharif,1377,Hectare,1205,Tonnes,0.875090777
Andhra Pradesh,WARANGAL,Jowar,2002-03,Rabi,16526,Hectare,10560,Tonnes,0.638993102
Andhra Pradesh,WARANGAL,Jowar,2003-04,Kharif,1598,Hectare,1679,Tonnes,1.05068836
Andhra Pradesh,WARANGAL,Jowar,2003-04,Rabi,10343,Hectare,5616,Tonnes,0.542975926
Andhra Pradesh,WEST GODAVARI,Jowar,2001-02,Kharif,324,Hectare,185,Tonnes,0.570987654
Andhra Pradesh,WEST GODAVARI,Jowar,2001-02,Rabi,1138,Hectare,840,Tonnes,0.738137083
Andhra Pradesh,WEST GODAVARI,Jowar,2002-03,Kharif,479,Hectare,160,Tonnes,0.334029228
Andhra Pradesh,WEST GODAVARI,Jowar,2002-03,Rabi,1823,Hectare,1461,Tonnes,0.801426221
Andhra Pradesh,WEST GODAVARI,Jowar,2003-04,Kharif,430,Hectare,1272,Tonnes,2.958139535
Andhra Pradesh,WEST GODAVARI,Jowar,2003-04,Rabi,1182,Hectare,2220,Tonnes,1.878172589
Andhra Pradesh,ADILABAD,Linseed,2001-02,Rabi,4638,Hectare,1248,Tonnes,0.269081501
Andhra Pradesh,ADILABAD,Linseed,2002-03,Rabi,2966,Hectare,902,Tonnes,0.304113284
Andhra Pradesh,ADILABAD,Linseed,2003-04,Rabi,3876,Hectare,1074,Tonnes,0.277089783
Andhra Pradesh,ANANTAPUR,Linseed,2001-02,Rabi,5,Hectare,1,Tonnes,0.2
Andhra Pradesh,ANANTAPUR,Linseed,2002-03,Rabi,8,Hectare,2,Tonnes,0.25
Andhra Pradesh,ANANTAPUR,Linseed,2003-04,Rabi,7,Hectare,2,Tonnes,0.285714286
Andhra Pradesh,CHITTOOR,Linseed,2001-02,Rabi,21,Hectare,5,Tonnes,0.238095238
Andhra Pradesh,CHITTOOR,Linseed,2002-03,Rabi,14,Hectare,4,Tonnes,0.285714286
Andhra Pradesh,CHITTOOR,Linseed,2003-04,Rabi,19,Hectare,5,Tonnes,0.263157895
Andhra Pradesh,KURNOOL,Linseed,2002-03,Rabi,2,Hectare,1,Tonnes,0.5
Andhra Pradesh,KURNOOL,Linseed,2003-04,Rabi,1,Hectare,0,Tonnes,0
Andhra Pradesh,MEDAK,Linseed,2001-02,Rabi,1000,Hectare,115,Tonnes,0.115
Andhra Pradesh,MEDAK,Linseed,2002-03,Rabi,754,Hectare,229,Tonnes,0.303713528
Andhra Pradesh,MEDAK,Linseed,2003-04,Rabi,586,Hectare,98,Tonnes,0.167235495
Andhra Pradesh,NIZAMABAD,Linseed,2001-02,Rabi,74,Hectare,18,Tonnes,0.243243243
Andhra Pradesh,NIZAMABAD,Linseed,2002-03,Rabi,35,Hectare,11,Tonnes,0.314285714
Andhra Pradesh,RANGAREDDI,Linseed,2001-02,Rabi,134,Hectare,32,Tonnes,0.23880597
Andhra Pradesh,RANGAREDDI,Linseed,2002-03,Rabi,291,Hectare,89,Tonnes,0.305841924
Andhra Pradesh,RANGAREDDI,Linseed,2003-04,Rabi,53,Hectare,14,Tonnes,0.264150943
Andhra Pradesh,ADILABAD,Maize,2001-02,Kharif,22470,Hectare,85498,Tonnes,3.804984424
Andhra Pradesh,ADILABAD,Maize,2001-02,Rabi,5243,Hectare,23798,Tonnes,4.539004387
Andhra Pradesh,ADILABAD,Maize,2002-03,Kharif,23626,Hectare,49993,Tonnes,2.116016253
Andhra Pradesh,ADILABAD,Maize,2002-03,Rabi,4679,Hectare,18884,Tonnes,4.035905108
Andhra Pradesh,ADILABAD,Maize,2003-04,Kharif,24496,Hectare,97984,Tonnes,4
Andhra Pradesh,ADILABAD,Maize,2003-04,Rabi,5963,Hectare,26255,Tonnes,4.402985075
Andhra Pradesh,ANANTAPUR,Maize,2001-02,Kharif,2667,Hectare,7129,Tonnes,2.67304087
Andhra Pradesh,ANANTAPUR,Maize,2001-02,Rabi,447,Hectare,2893,Tonnes,6.472035794
Andhra Pradesh,ANANTAPUR,Maize,2002-03,Kharif,3541,Hectare,3431,Tonnes,0.968935329
Andhra Pradesh,ANANTAPUR,Maize,2002-03,Rabi,1288,Hectare,8933,Tonnes,6.935559006
Andhra Pradesh,ANANTAPUR,Maize,2003-04,Kharif,6246,Hectare,10718,Tonnes,1.715978226
Andhra Pradesh,ANANTAPUR,Maize,2003-04,Rabi,1212,Hectare,6787,Tonnes,5.599834983
Andhra Pradesh,CHITTOOR,Maize,2001-02,Kharif,294,Hectare,786,Tonnes,2.673469388
Andhra Pradesh,CHITTOOR,Maize,2001-02,Rabi,81,Hectare,524,Tonnes,6.469135802
Andhra Pradesh,CHITTOOR,Maize,2002-03,Kharif,261,Hectare,253,Tonnes,0.969348659
Andhra Pradesh,CHITTOOR,Maize,2002-03,Rabi,284,Hectare,1968,Tonnes,6.929577465
Andhra Pradesh,CHITTOOR,Maize,2003-04,Kharif,742,Hectare,1273,Tonnes,1.715633423
Andhra Pradesh,CHITTOOR,Maize,2003-04,Rabi,392,Hectare,2195,Tonnes,5.599489796
Andhra Pradesh,EAST GODAVARI,Maize,2001-02,Kharif,1204,Hectare,3218,Tonnes,2.672757475
Andhra Pradesh,EAST GODAVARI,Maize,2001-02,Rabi,2597,Hectare,16810,Tonnes,6.472853292
Andhra Pradesh,EAST GODAVARI,Maize,2002-03,Kharif,1423,Hectare,1379,Tonnes,0.96907941
Andhra Pradesh,EAST GODAVARI,Maize,2002-03,Rabi,5975,Hectare,41407,Tonnes,6.930041841
Andhra Pradesh,EAST GODAVARI,Maize,2003-04,Kharif,2116,Hectare,3631,Tonnes,1.715973535
Andhra Pradesh,EAST GODAVARI,Maize,2003-04,Rabi,6392,Hectare,35795,Tonnes,5.599968711
Andhra Pradesh,GUNTUR,Maize,2001-02,Kharif,2549,Hectare,6814,Tonnes,2.673205179
Andhra Pradesh,GUNTUR,Maize,2001-02,Rabi,4369,Hectare,28281,Tonnes,6.473105974
Andhra Pradesh,GUNTUR,Maize,2002-03,Kharif,2327,Hectare,2255,Tonnes,0.969058874
Andhra Pradesh,GUNTUR,Maize,2002-03,Rabi,6450,Hectare,44699,Tonnes,6.930077519
Andhra Pradesh,GUNTUR,Maize,2003-04,Kharif,3891,Hectare,6677,Tonnes,1.716011308
Andhra Pradesh,GUNTUR,Maize,2003-04,Rabi,22949,Hectare,128514,Tonnes,5.59998257
Andhra Pradesh,KADAPA,Maize,2001-02,Kharif,53,Hectare,142,Tonnes,2.679245283
Andhra Pradesh,KADAPA,Maize,2001-02,Rabi,31,Hectare,201,Tonnes,6.483870968
Andhra Pradesh,KADAPA,Maize,2002-03,Kharif,136,Hectare,132,Tonnes,0.970588235
Andhra Pradesh,KADAPA,Maize,2002-03,Rabi,25,Hectare,173,Tonnes,6.92
Andhra Pradesh,KADAPA,Maize,2003-04,Kharif,68,Hectare,117,Tonnes,1.720588235
Andhra Pradesh,KADAPA,Maize,2003-04,Rabi,4,Hectare,22,Tonnes,5.5
Andhra Pradesh,KARIMNAGAR,Maize,2001-02,Kharif,57645,Hectare,202910,Tonnes,3.519993061
Andhra Pradesh,KARIMNAGAR,Maize,2001-02,Rabi,31797,Hectare,150940,Tonnes,4.74698871
Andhra Pradesh,KARIMNAGAR,Maize,2002-03,Kharif,74184,Hectare,228264,Tonnes,3.076997735
Andhra Pradesh,KARIMNAGAR,Maize,2002-03,Rabi,31572,Hectare,139359,Tonnes,4.414006081
Andhra Pradesh,KARIMNAGAR,Maize,2003-04,Kharif,116523,Hectare,450711,Tonnes,3.868000309
Andhra Pradesh,KARIMNAGAR,Maize,2003-04,Rabi,46262,Hectare,218125,Tonnes,4.714992867
Andhra Pradesh,KHAMMAM,Maize,2001-02,Kharif,12246,Hectare,40779,Tonnes,3.329985301
Andhra Pradesh,KHAMMAM,Maize,2001-02,Rabi,3957,Hectare,9065,Tonnes,2.290876927
Andhra Pradesh,KHAMMAM,Maize,2002-03,Kharif,17923,Hectare,17081,Tonnes,0.953021258
Andhra Pradesh,KHAMMAM,Maize,2002-03,Rabi,4033,Hectare,15761,Tonnes,3.908008926
Andhra Pradesh,KHAMMAM,Maize,2003-04,Kharif,20138,Hectare,88204,Tonnes,4.379978151
Andhra Pradesh,KHAMMAM,Maize,2003-04,Rabi,5430,Hectare,25434,Tonnes,4.683977901
Andhra Pradesh,KRISHNA,Maize,2001-02,Kharif,4512,Hectare,12061,Tonnes,2.673093972
Andhra Pradesh,KRISHNA,Maize,2001-02,Rabi,2707,Hectare,17522,Tonnes,6.472848171
Andhra Pradesh,KRISHNA,Maize,2002-03,Kharif,5834,Hectare,5653,Tonnes,0.968974974
Andhra Pradesh,KRISHNA,Maize,2002-03,Rabi,4186,Hectare,29002,Tonnes,6.928332537
Andhra Pradesh,KRISHNA,Maize,2003-04,Kharif,6576,Hectare,11284,Tonnes,1.71593674
Andhra Pradesh,KRISHNA,Maize,2003-04,Rabi,5626,Hectare,31506,Tonnes,5.600071098
Andhra Pradesh,KURNOOL,Maize,2001-02,Kharif,785,Hectare,2098,Tonnes,2.672611465
Andhra Pradesh,KURNOOL,Maize,2001-02,Rabi,131,Hectare,848,Tonnes,6.473282443
Andhra Pradesh,KURNOOL,Maize,2002-03,Kharif,1966,Hectare,1905,Tonnes,0.968972533
Andhra Pradesh,KURNOOL,Maize,2002-03,Rabi,631,Hectare,4373,Tonnes,6.930269414
Andhra Pradesh,KURNOOL,Maize,2003-04,Kharif,3534,Hectare,6064,Tonnes,1.71590266
Andhra Pradesh,KURNOOL,Maize,2003-04,Rabi,1490,Hectare,8344,Tonnes,5.6
Andhra Pradesh,MAHBUBNAGAR,Maize,2001-02,Kharif,39922,Hectare,75572,Tonnes,1.892991333
Andhra Pradesh,MAHBUBNAGAR,Maize,2001-02,Rabi,866,Hectare,3931,Tonnes,4.53926097
Andhra Pradesh,MAHBUBNAGAR,Maize,2002-03,Kharif,69196,Hectare,81305,Tonnes,1.174995664
Andhra Pradesh,MAHBUBNAGAR,Maize,2002-03,Rabi,3183,Hectare,12847,Tonnes,4.036129438
Andhra Pradesh,MAHBUBNAGAR,Maize,2003-04,Kharif,92766,Hectare,200653,Tonnes,2.163001531
Andhra Pradesh,MAHBUBNAGAR,Maize,2003-04,Rabi,1970,Hectare,8674,Tonnes,4.403045685
Andhra Pradesh,MEDAK,Maize,2001-02,Kharif,89510,Hectare,206768,Tonnes,2.309998883
Andhra Pradesh,MEDAK,Maize,2001-02,Rabi,1887,Hectare,8565,Tonnes,4.538950715
Andhra Pradesh,MEDAK,Maize,2002-03,Kharif,86171,Hectare,197762,Tonnes,2.294994836
Andhra Pradesh,MEDAK,Maize,2002-03,Rabi,2860,Hectare,11543,Tonnes,4.036013986
Andhra Pradesh,MEDAK,Maize,2003-04,Kharif,109775,Hectare,204511,Tonnes,1.863001594
Andhra Pradesh,MEDAK,Maize,2003-04,Rabi,2598,Hectare,11439,Tonnes,4.403002309
Andhra Pradesh,NALGONDA,Maize,2001-02,Kharif,2233,Hectare,6572,Tonnes,2.94312584
Andhra Pradesh,NALGONDA,Maize,2001-02,Rabi,245,Hectare,1112,Tonnes,4.53877551
Andhra Pradesh,NALGONDA,Maize,2002-03,Kharif,2242,Hectare,5181,Tonnes,2.31088314
Andhra Pradesh,NALGONDA,Maize,2002-03,Rabi,635,Hectare,2567,Tonnes,4.042519685
Andhra Pradesh,NALGONDA,Maize,2003-04,Kharif,4193,Hectare,13061,Tonnes,3.114953494
Andhra Pradesh,NALGONDA,Maize,2003-04,Rabi,568,Hectare,2501,Tonnes,4.403169014
Andhra Pradesh,NIZAMABAD,Maize,2001-02,Kharif,47892,Hectare,188407,Tonnes,3.933997327
Andhra Pradesh,NIZAMABAD,Maize,2001-02,Rabi,4747,Hectare,27765,Tonnes,5.848957236
Andhra Pradesh,NIZAMABAD,Maize,2002-03,Kharif,44204,Hectare,148128,Tonnes,3.351008958
Andhra Pradesh,NIZAMABAD,Maize,2002-03,Rabi,4259,Hectare,10158,Tonnes,2.385066917
Andhra Pradesh,NIZAMABAD,Maize,2003-04,Kharif,50875,Hectare,190069,Tonnes,3.736
Andhra Pradesh,NIZAMABAD,Maize,2003-04,Rabi,3880,Hectare,15916,Tonnes,4.102061856
Andhra Pradesh,PRAKASAM,Maize,2001-02,Kharif,6257,Hectare,27543,Tonnes,4.401949816
Andhra Pradesh,PRAKASAM,Maize,2001-02,Rabi,2872,Hectare,18705,Tonnes,6.512883008
Andhra Pradesh,PRAKASAM,Maize,2002-03,Kharif,6448,Hectare,168,Tonnes,0.026054591
Andhra Pradesh,PRAKASAM,Maize,2002-03,Rabi,2230,Hectare,11538,Tonnes,5.173991031
Andhra Pradesh,PRAKASAM,Maize,2003-04,Kharif,8664,Hectare,14278,Tonnes,1.647968606
Andhra Pradesh,PRAKASAM,Maize,2003-04,Rabi,1538,Hectare,9142,Tonnes,5.944083225
Andhra Pradesh,RANGAREDDI,Maize,2001-02,Kharif,8828,Hectare,17877,Tonnes,2.025033983
Andhra Pradesh,RANGAREDDI,Maize,2001-02,Rabi,471,Hectare,2138,Tonnes,4.539278132
Andhra Pradesh,RANGAREDDI,Maize,2002-03,Kharif,13810,Hectare,36210,Tonnes,2.622013034
Andhra Pradesh,RANGAREDDI,Maize,2002-03,Rabi,1020,Hectare,4117,Tonnes,4.03627451
Andhra Pradesh,RANGAREDDI,Maize,2003-04,Kharif,28838,Hectare,121985,Tonnes,4.230009016
Andhra Pradesh,RANGAREDDI,Maize,2003-04,Rabi,804,Hectare,3540,Tonnes,4.402985075
Andhra Pradesh,SPSR NELLORE,Maize,2001-02,Kharif,98,Hectare,262,Tonnes,2.673469388
Andhra Pradesh,SPSR NELLORE,Maize,2002-03,Kharif,2,Hectare,2,Tonnes,1
Andhra Pradesh,SPSR NELLORE,Maize,2002-03,Rabi,65,Hectare,450,Tonnes,6.923076923
Andhra Pradesh,SPSR NELLORE,Maize,2003-04,Kharif,17,Hectare,29,Tonnes,1.705882353
Andhra Pradesh,SPSR NELLORE,Maize,2003-04,Rabi,6,Hectare,34,Tonnes,5.666666667
Andhra Pradesh,SRIKAKULAM,Maize,2001-02,Kharif,311,Hectare,831,Tonnes,2.672025723
Andhra Pradesh,SRIKAKULAM,Maize,2001-02,Rabi,146,Hectare,945,Tonnes,6.47260274
Andhra Pradesh,SRIKAKULAM,Maize,2002-03,Kharif,400,Hectare,388,Tonnes,0.97
Andhra Pradesh,SRIKAKULAM,Maize,2002-03,Rabi,500,Hectare,3458,Tonnes,6.916
Andhra Pradesh,SRIKAKULAM,Maize,2003-04,Kharif,1149,Hectare,1972,Tonnes,1.716275022
Andhra Pradesh,SRIKAKULAM,Maize,2003-04,Rabi,895,Hectare,5012,Tonnes,5.6
Andhra Pradesh,VISAKHAPATANAM,Maize,2001-02,Kharif,6879,Hectare,7567,Tonnes,1.100014537
Andhra Pradesh,VISAKHAPATANAM,Maize,2001-02,Rabi,1098,Hectare,7107,Tonnes,6.472677596
Andhra Pradesh,VISAKHAPATANAM,Maize,2002-03,Kharif,6976,Hectare,12843,Tonnes,1.841026376
Andhra Pradesh,VISAKHAPATANAM,Maize,2002-03,Rabi,918,Hectare,6362,Tonnes,6.930283224
Andhra Pradesh,VISAKHAPATANAM,Maize,2003-04,Kharif,6910,Hectare,12445,Tonnes,1.801013025
Andhra Pradesh,VISAKHAPATANAM,Maize,2003-04,Rabi,1413,Hectare,7913,Tonnes,5.600141543
Andhra Pradesh,VIZIANAGARAM,Maize,2001-02,Kharif,1311,Hectare,3504,Tonnes,2.672768879
Andhra Pradesh,VIZIANAGARAM,Maize,2001-02,Rabi,3302,Hectare,21374,Tonnes,6.473046638
Andhra Pradesh,VIZIANAGARAM,Maize,2002-03,Kharif,1990,Hectare,1928,Tonnes,0.968844221
Andhra Pradesh,VIZIANAGARAM,Maize,2002-03,Rabi,2817,Hectare,19522,Tonnes,6.930067448
Andhra Pradesh,VIZIANAGARAM,Maize,2003-04,Kharif,4318,Hectare,7410,Tonnes,1.716072256
Andhra Pradesh,VIZIANAGARAM,Maize,2003-04,Rabi,7265,Hectare,35591,Tonnes,4.898967653
Andhra Pradesh,WARANGAL,Maize,2001-02,Kharif,29022,Hectare,87414,Tonnes,3.011990903
Andhra Pradesh,WARANGAL,Maize,2001-02,Rabi,11119,Hectare,46522,Tonnes,4.184009353
Andhra Pradesh,WARANGAL,Maize,2002-03,Kharif,49542,Hectare,116374,Tonnes,2.348996811
Andhra Pradesh,WARANGAL,Maize,2002-03,Rabi,17697,Hectare,67040,Tonnes,3.788212691
Andhra Pradesh,WARANGAL,Maize,2003-04,Kharif,62853,Hectare,223065,Tonnes,3.548995275
Andhra Pradesh,WARANGAL,Maize,2003-04,Rabi,21451,Hectare,79690,Tonnes,3.714978323
Andhra Pradesh,WEST GODAVARI,Maize,2001-02,Kharif,845,Hectare,2259,Tonnes,2.673372781
Andhra Pradesh,WEST GODAVARI,Maize,2001-02,Rabi,12639,Hectare,81698,Tonnes,6.463960756
Andhra Pradesh,WEST GODAVARI,Maize,2002-03,Kharif,1457,Hectare,1412,Tonnes,0.969114619
Andhra Pradesh,WEST GODAVARI,Maize,2002-03,Rabi,16683,Hectare,119534,Tonnes,7.165018282
Andhra Pradesh,WEST GODAVARI,Maize,2003-04,Kharif,3124,Hectare,5361,Tonnes,1.716069142
Andhra Pradesh,WEST GODAVARI,Maize,2003-04,Rabi,24694,Hectare,142855,Tonnes,5.785008504
Andhra Pradesh,CHITTOOR,Mesta,2001-02,Kharif,5,Hectare,43,Bales,8.6
Andhra Pradesh,CHITTOOR,Mesta,2002-03,Kharif,4,Hectare,30,Bales,7.5
Andhra Pradesh,CHITTOOR,Mesta,2003-04,Kharif,2,Hectare,16,Bales,8
Andhra Pradesh,EAST GODAVARI,Mesta,2001-02,Kharif,4,Hectare,34,Bales,8.5
Andhra Pradesh,EAST GODAVARI,Mesta,2002-03,Kharif,2,Hectare,15,Bales,7.5
Andhra Pradesh,EAST GODAVARI,Mesta,2003-04,Kharif,2,Hectare,16,Bales,8
Andhra Pradesh,KURNOOL,Mesta,2001-02,Kharif,120,Hectare,1021,Bales,8.508333333
Andhra Pradesh,KURNOOL,Mesta,2002-03,Kharif,86,Hectare,650,Bales,7.558139535
Andhra Pradesh,MAHBUBNAGAR,Mesta,2001-02,Kharif,75,Hectare,638,Bales,8.506666667
Andhra Pradesh,MAHBUBNAGAR,Mesta,2002-03,Kharif,39,Hectare,295,Bales,7.564102564
Andhra Pradesh,MAHBUBNAGAR,Mesta,2003-04,Kharif,39,Hectare,310,Bales,7.948717949
Andhra Pradesh,MEDAK,Mesta,2001-02,Kharif,33,Hectare,281,Bales,8.515151515
Andhra Pradesh,MEDAK,Mesta,2002-03,Kharif,13,Hectare,98,Bales,7.538461538
Andhra Pradesh,MEDAK,Mesta,2003-04,Kharif,78,Hectare,620,Bales,7.948717949
Andhra Pradesh,NALGONDA,Mesta,2001-02,Kharif,4,Hectare,34,Bales,8.5
Andhra Pradesh,NIZAMABAD,Mesta,2001-02,Kharif,29,Hectare,238,Bales,8.206896552
Andhra Pradesh,NIZAMABAD,Mesta,2002-03,Kharif,88,Hectare,665,Bales,7.556818182
Andhra Pradesh,PRAKASAM,Mesta,2002-03,Kharif,1,Hectare,8,Bales,8
Andhra Pradesh,RANGAREDDI,Mesta,2002-03,Kharif,1,Hectare,8,Bales,8
Andhra Pradesh,SRIKAKULAM,Mesta,2001-02,Kharif,18836,Hectare,124945,Bales,6.633308558
Andhra Pradesh,SRIKAKULAM,Mesta,2002-03,Kharif,19221,Hectare,107958,Bales,5.616669268
Andhra Pradesh,SRIKAKULAM,Mesta,2003-04,Kharif,12828,Hectare,80674,Bales,6.288899283
Andhra Pradesh,VISAKHAPATANAM,Mesta,2001-02,Kharif,307,Hectare,2611,Bales,8.504885993
Andhra Pradesh,VISAKHAPATANAM,Mesta,2002-03,Kharif,194,Hectare,1467,Bales,7.56185567
Andhra Pradesh,VISAKHAPATANAM,Mesta,2003-04,Kharif,22,Hectare,175,Bales,7.954545455
Andhra Pradesh,VIZIANAGARAM,Mesta,2001-02,Kharif,59501,Hectare,541459,Bales,9.099998319
Andhra Pradesh,VIZIANAGARAM,Mesta,2002-03,Kharif,61520,Hectare,502413,Bales,8.166661248
Andhra Pradesh,VIZIANAGARAM,Mesta,2003-04,Kharif,46206,Hectare,388387,Bales,8.405553391
Andhra Pradesh,WARANGAL,Mesta,2001-02,Kharif,28,Hectare,238,Bales,8.5
Andhra Pradesh,ADILABAD,Moong(Green Gram),2001-02,Kharif,18262,Hectare,3378,Tonnes,0.184974263
Andhra Pradesh,ADILABAD,Moong(Green Gram),2001-02,Rabi,3591,Hectare,1095,Tonnes,0.304928989
Andhra Pradesh,ADILABAD,Moong(Green Gram),2002-03,Kharif,17258,Hectare,5212,Tonnes,0.302004867
Andhra Pradesh,ADILABAD,Moong(Green Gram),2002-03,Rabi,2589,Hectare,660,Tonnes,0.254924681
Andhra Pradesh,ADILABAD,Moong(Green Gram),2003-04,Kharif,16589,Hectare,2654,Tonnes,0.159985533
Andhra Pradesh,ADILABAD,Moong(Green Gram),2003-04,Rabi,4414,Hectare,1492,Tonnes,0.338015406
Andhra Pradesh,ANANTAPUR,Moong(Green Gram),2001-02,Kharif,1511,Hectare,730,Tonnes,0.483123759
Andhra Pradesh,ANANTAPUR,Moong(Green Gram),2001-02,Rabi,40,Hectare,12,Tonnes,0.3
Andhra Pradesh,ANANTAPUR,Moong(Green Gram),2002-03,Kharif,1150,Hectare,174,Tonnes,0.151304348
Andhra Pradesh,ANANTAPUR,Moong(Green Gram),2002-03,Rabi,4,Hectare,1,Tonnes,0.25
Andhra Pradesh,ANANTAPUR,Moong(Green Gram),2003-04,Kharif,1216,Hectare,662,Tonnes,0.544407895
Andhra Pradesh,ANANTAPUR,Moong(Green Gram),2003-04,Rabi,22,Hectare,7,Tonnes,0.318181818
Andhra Pradesh,CHITTOOR,Moong(Green Gram),2001-02,Kharif,225,Hectare,109,Tonnes,0.484444444
Andhra Pradesh,CHITTOOR,Moong(Green Gram),2001-02,Rabi,82,Hectare,25,Tonnes,0.304878049
Andhra Pradesh,CHITTOOR,Moong(Green Gram),2002-03,Kharif,174,Hectare,26,Tonnes,0.149425287
Andhra Pradesh,CHITTOOR,Moong(Green Gram),2002-03,Rabi,172,Hectare,44,Tonnes,0.255813953
Andhra Pradesh,CHITTOOR,Moong(Green Gram),2003-04,Kharif,631,Hectare,343,Tonnes,0.543581616
Andhra Pradesh,CHITTOOR,Moong(Green Gram),2003-04,Rabi,221,Hectare,75,Tonnes,0.339366516
Andhra Pradesh,EAST GODAVARI,Moong(Green Gram),2001-02,Kharif,126,Hectare,61,Tonnes,0.484126984
Andhra Pradesh,EAST GODAVARI,Moong(Green Gram),2001-02,Rabi,62887,Hectare,10691,Tonnes,0.170003339
Andhra Pradesh,EAST GODAVARI,Moong(Green Gram),2002-03,Kharif,533,Hectare,80,Tonnes,0.150093809
Andhra Pradesh,EAST GODAVARI,Moong(Green Gram),2002-03,Rabi,49079,Hectare,10159,Tonnes,0.206992808
Andhra Pradesh,EAST GODAVARI,Moong(Green Gram),2003-04,Kharif,4073,Hectare,2216,Tonnes,0.54407071
Andhra Pradesh,EAST GODAVARI,Moong(Green Gram),2003-04,Rabi,67539,Hectare,19654,Tonnes,0.291002236
Andhra Pradesh,GUNTUR,Moong(Green Gram),2001-02,Kharif,10504,Hectare,3414,Tonnes,0.32501904
Andhra Pradesh,GUNTUR,Moong(Green Gram),2001-02,Rabi,3410,Hectare,1405,Tonnes,0.41202346
Andhra Pradesh,GUNTUR,Moong(Green Gram),2002-03,Kharif,8146,Hectare,978,Tonnes,0.120058925
Andhra Pradesh,GUNTUR,Moong(Green Gram),2002-03,Rabi,5737,Hectare,1624,Tonnes,0.283074778
Andhra Pradesh,GUNTUR,Moong(Green Gram),2003-04,Kharif,39752,Hectare,17650,Tonnes,0.444002817
Andhra Pradesh,GUNTUR,Moong(Green Gram),2003-04,Rabi,26217,Hectare,7813,Tonnes,0.29801274
Andhra Pradesh,KADAPA,Moong(Green Gram),2001-02,Kharif,153,Hectare,74,Tonnes,0.483660131
Andhra Pradesh,KADAPA,Moong(Green Gram),2001-02,Rabi,18,Hectare,5,Tonnes,0.277777778
Andhra Pradesh,KADAPA,Moong(Green Gram),2002-03,Kharif,663,Hectare,100,Tonnes,0.150829563
Andhra Pradesh,KADAPA,Moong(Green Gram),2002-03,Rabi,43,Hectare,11,Tonnes,0.255813953
Andhra Pradesh,KADAPA,Moong(Green Gram),2003-04,Kharif,780,Hectare,424,Tonnes,0.543589744
Andhra Pradesh,KARIMNAGAR,Moong(Green Gram),2001-02,Kharif,29931,Hectare,8650,Tonnes,0.288998029
Andhra Pradesh,KARIMNAGAR,Moong(Green Gram),2001-02,Rabi,1157,Hectare,353,Tonnes,0.305099395
Andhra Pradesh,KARIMNAGAR,Moong(Green Gram),2002-03,Kharif,24429,Hectare,5032,Tonnes,0.20598469
